contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
NC_028876.2	109801	No	NA	229	190	0	High-quality	High-quality	99.06	AAI-based (high-confidence)	0.0	1.0	
NC_028944.1	162252	No	NA	291	263	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.02	
NC_028782.1	40024	No	NA	45	20	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028904.1	49452	No	NA	75	65	0	High-quality	High-quality	99.14	AAI-based (high-confidence)	0.0	1.0	
NC_028954.1	36065	No	NA	46	17	0	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
NC_029015.2	33509	No	NA	43	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029030.1	31075	No	NA	39	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028846.1	61081	No	NA	91	79	0	High-quality	High-quality	99.42	AAI-based (high-confidence)	0.0	1.0	
NC_028861.1	44576	No	NA	61	44	0	High-quality	High-quality	99.48	AAI-based (high-confidence)	0.0	1.0	
NC_029026.1	130952	No	NA	196	111	0	High-quality	High-quality	94.35	AAI-based (high-confidence)	0.0	1.0	
NC_028767.1	45653	No	NA	75	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028825.1	87372	No	NA	129	116	0	High-quality	High-quality	95.73	AAI-based (high-confidence)	0.0	1.0	
NC_028972.1	75167	No	NA	86	40	0	High-quality	High-quality	98.55	AAI-based (high-confidence)	0.0	1.0	
NC_028999.1	309208	No	NA	413	137	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_013155.1	32182	No	NA	53	50	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028975.1	9654	No	NA	4	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028949.1	14243	No	NA	1	1	0	Low-quality	Genome-fragment	7.98	HMM-based (lower-bound)	0.0	1.0	
NC_028981.1	7417	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029034.2	6170	No	NA	3	2	0	Medium-quality	Genome-fragment	50.87	AAI-based (high-confidence)	0.0	1.0	
NC_029035.2	3164	No	NA	3	2	0	Low-quality	Genome-fragment	25.72	AAI-based (high-confidence)	0.0	1.0	
NC_029037.2	3028	No	NA	2	1	0	Low-quality	Genome-fragment	24.64	AAI-based (high-confidence)	0.0	1.0	
NC_028990.1	38886	No	NA	60	45	0	High-quality	High-quality	95.36	AAI-based (high-confidence)	0.0	1.0	
NC_028992.1	34783	No	NA	59	2	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028938.1	22613	No	NA	44	2	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_028831.1	61235	No	NA	91	62	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_028994.1	4273	No	NA	5	5	0	High-quality	High-quality	98.94	AAI-based (high-confidence)	0.0	1.0	
NC_028815.1	51355	No	NA	82	77	0	High-quality	High-quality	98.91	AAI-based (high-confidence)	0.0	1.0	
NC_028862.1	44222	No	NA	60	50	0	High-quality	High-quality	97.22	AAI-based (high-confidence)	0.0	1.0	
NC_029014.1	5001	No	NA	5	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028885.1	72378	No	NA	91	64	0	High-quality	High-quality	99.4	AAI-based (high-confidence)	0.0	1.0	
NC_028751.1	58671	No	NA	103	89	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028747.1	47618	No	NA	78	65	0	High-quality	High-quality	97.67	AAI-based (high-confidence)	0.0	1.0	
NC_028920.1	52530	No	NA	82	76	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028923.1	58472	No	NA	103	90	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028892.1	49949	No	NA	70	61	0	High-quality	High-quality	98.37	AAI-based (high-confidence)	0.0	1.0	
NC_028827.1	50165	No	NA	69	61	0	High-quality	High-quality	98.69	AAI-based (high-confidence)	0.0	1.0	
NC_028802.1	49158	No	NA	78	73	0	High-quality	High-quality	97.97	AAI-based (high-confidence)	0.0	1.0	
NC_028792.1	56826	No	NA	102	92	0	High-quality	High-quality	98.54	AAI-based (high-confidence)	0.0	1.0	
NC_029003.2	29733	No	NA	40	33	0	High-quality	High-quality	94.38	AAI-based (high-confidence)	0.0	1.0	
NC_028763.1	49847	No	NA	86	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028791.1	44492	No	NA	65	47	0	High-quality	High-quality	99.36	AAI-based (high-confidence)	0.0	1.0	
NC_028796.1	49203	No	NA	79	64	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028966.1	76269	No	NA	102	65	0	High-quality	High-quality	99.6	AAI-based (high-confidence)	0.0	1.0	
NC_028851.1	37995	No	NA	64	44	0	High-quality	High-quality	94.93	AAI-based (high-confidence)	0.0	1.0	
NC_028818.1	57168	No	NA	70	26	0	High-quality	High-quality	98.1	AAI-based (high-confidence)	0.0	1.0	
NC_029025.1	41843	No	NA	65	50	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028891.1	22947	No	NA	14	12	0	Low-quality	Genome-fragment	15.39	AAI-based (medium-confidence)	0.0	1.0	
NC_028902.1	4184	No	NA	4	3	0	High-quality	High-quality	98.73	AAI-based (high-confidence)	0.0	1.0	
NC_028868.1	9362	No	NA	3	3	0	High-quality	High-quality	98.91	AAI-based (high-confidence)	0.0	1.0	
NC_028989.1	2742	No	NA	4	4	0	Medium-quality	Genome-fragment	52.17	AAI-based (high-confidence)	0.0	1.0	
NC_040186.1	2732	No	NA	3	2	0	Low-quality	Genome-fragment	49.71	AAI-based (high-confidence)	0.0	1.0	
NC_028970.1	7270	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028793.2	5851	No	NA	6	3	0	High-quality	High-quality	99.73	AAI-based (high-confidence)	0.0	1.0	
NC_029016.1	58000	No	NA	93	33	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029027.1	40860	No	NA	64	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028780.1	167124	No	NA	266	255	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_028935.2	88698	No	NA	131	115	0	High-quality	High-quality	97.31	AAI-based (high-confidence)	0.0	1.0	
NC_028993.1	4468	No	NA	7	6	0	High-quality	High-quality	99.93	AAI-based (high-confidence)	0.0	1.0	
NC_028889.1	59416	No	NA	105	90	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029013.1	177688	No	NA	277	192	0	High-quality	High-quality	99.45	AAI-based (high-confidence)	0.0	1.0	
NC_029012.1	4623	No	NA	7	3	0	High-quality	High-quality	97.79	AAI-based (high-confidence)	0.0	1.0	
NC_028836.1	42508	No	NA	52	38	0	High-quality	High-quality	97.89	AAI-based (high-confidence)	0.0	1.0	
NC_028859.1	42881	No	NA	62	52	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029028.1	60754	No	NA	86	60	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028950.1	223932	No	NA	233	103	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028955.1	197361	No	NA	255	157	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028917.1	41931	No	NA	65	58	0	High-quality	High-quality	98.08	AAI-based (high-confidence)	0.0	1.0	
NC_028873.1	29658	No	NA	9	6	0	High-quality	High-quality	99.01	AAI-based (high-confidence)	0.0	1.0	
NC_028858.1	29443	No	NA	9	5	0	High-quality	High-quality	98.22	AAI-based (high-confidence)	0.0	1.0	
NC_028811.1	27935	No	NA	7	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028771.1	28758	No	NA	8	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029038.1	6603	No	NA	3	1	0	Medium-quality	Genome-fragment	65.31	AAI-based (high-confidence)	0.0	1.0	
NC_029036.1	3292	No	NA	2	0	0	Low-quality	Genome-fragment	32.56	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_029000.1	162327	No	NA	235	175	0	High-quality	High-quality	95.86	AAI-based (high-confidence)	0.0	1.0	
NC_029031.1	45218	No	NA	63	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028835.1	38751	No	NA	56	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028759.1	58065	No	NA	91	73	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028874.1	50614	No	NA	87	82	0	High-quality	High-quality	97.49	AAI-based (high-confidence)	0.0	1.0	
NC_028932.1	52088	No	NA	92	84	0	High-quality	High-quality	98.98	AAI-based (high-confidence)	0.0	1.0	
NC_028778.1	75626	No	NA	115	93	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028869.1	153714	No	NA	215	194	0	High-quality	High-quality	96.35	AAI-based (high-confidence)	0.0	1.0	
NC_028784.1	51409	No	NA	84	80	0	High-quality	High-quality	99.03	AAI-based (high-confidence)	0.0	1.0	
NC_028844.1	57293	No	NA	98	93	0	High-quality	High-quality	99.27	AAI-based (high-confidence)	0.0	1.0	
NC_028952.1	60934	No	NA	85	34	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028786.1	49462	No	NA	75	68	0	High-quality	High-quality	99.52	AAI-based (high-confidence)	0.0	1.0	
NC_028926.1	40000	No	NA	44	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028841.1	44952	No	NA	72	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028768.1	49714	No	NA	65	28	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.04	
NC_028933.1	45626	No	NA	71	48	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028912.1	49717	No	NA	77	71	0	High-quality	High-quality	98.88	AAI-based (high-confidence)	0.0	1.0	
NC_028995.1	43216	No	NA	78	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028770.1	59878	No	NA	83	48	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028801.1	68346	No	NA	95	91	0	High-quality	High-quality	98.37	AAI-based (high-confidence)	0.0	1.0	
NC_028822.1	40829	No	NA	47	44	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_028853.1	50078	No	NA	74	35	0	High-quality	High-quality	98.02	AAI-based (high-confidence)	0.0	1.0	
NC_028894.1	170336	No	NA	295	267	0	High-quality	High-quality	99.66	AAI-based (high-confidence)	0.0	1.0	
NC_028877.1	52967	No	NA	86	74	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029022.1	46895	No	NA	79	36	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028958.1	41507	No	NA	50	19	0	High-quality	High-quality	99.94	AAI-based (high-confidence)	0.0	1.0	
NC_028883.1	44461	No	NA	77	43	0	Medium-quality	Genome-fragment	81.21	AAI-based (high-confidence)	0.0	1.0	
NC_028772.1	39133	No	NA	46	39	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_028819.1	43190	No	NA	76	38	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_029021.1	60747	No	NA	83	59	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029020.1	50918	No	NA	62	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029007.1	43745	No	NA	58	31	0	High-quality	High-quality	99.38	AAI-based (high-confidence)	0.0	1.0	
NC_028867.1	15541	No	NA	7	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028884.1	29161	No	NA	9	6	0	High-quality	High-quality	97.29	AAI-based (high-confidence)	0.0	1.0	
NC_028909.1	30480	No	NA	9	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028839.1	27576	No	NA	6	6	0	High-quality	High-quality	98.2	AAI-based (high-confidence)	0.0	1.0	
NC_028797.1	28735	No	NA	9	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028988.1	44360	No	NA	63	35	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028985.1	2788	No	NA	5	3	0	Medium-quality	Genome-fragment	55.96	AAI-based (high-confidence)	0.0	1.0	
NC_005056.1	32684	No	NA	43	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028830.1	34155	No	NA	48	25	0	High-quality	High-quality	99.08	AAI-based (high-confidence)	0.0	1.0	
NC_028821.1	40670	No	NA	58	41	0	High-quality	High-quality	99.29	AAI-based (high-confidence)	0.0	1.0	
NC_028960.2	51543	No	NA	81	75	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028817.1	93879	No	NA	172	162	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_028910.1	55617	No	NA	93	83	0	High-quality	High-quality	96.38	AAI-based (high-confidence)	0.0	1.0	
NC_028843.1	75816	No	NA	115	87	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028810.1	52357	No	NA	85	81	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028946.1	59652	No	NA	96	85	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028805.1	126341	No	NA	163	27	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_028890.1	162486	No	NA	245	148	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.06	
NC_029009.1	147589	No	NA	189	102	1	High-quality	High-quality	96.73	AAI-based (high-confidence)	0.0	1.0	
NC_028854.1	43724	No	NA	67	47	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028834.1	48216	No	NA	62	31	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.08	
NC_028914.1	52927	No	NA	78	67	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029010.1	40592	No	NA	59	47	0	High-quality	High-quality	94.41	AAI-based (high-confidence)	0.0	1.0	
NC_028872.1	86252	No	NA	121	110	0	High-quality	High-quality	94.57	AAI-based (high-confidence)	0.0	1.0	
NC_028931.1	55108	No	NA	73	46	0	High-quality	High-quality	92.3	AAI-based (high-confidence)	0.0	1.0	
NC_028906.1	75933	No	NA	136	126	0	High-quality	High-quality	99.74	AAI-based (high-confidence)	0.0	1.0	
NC_028863.1	40477	No	NA	51	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_028898.1	35764	No	NA	51	31	0	High-quality	High-quality	99.55	AAI-based (high-confidence)	0.0	1.0	
NC_028925.1	170822	No	NA	292	267	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028978.1	60609	No	NA	93	86	0	High-quality	High-quality	99.26	AAI-based (high-confidence)	0.0	1.0	
NC_028905.1	41560	No	NA	52	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028838.1	33274	No	NA	50	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029033.1	45045	No	NA	62	31	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028840.1	111751	No	NA	165	135	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_028915.1	43228	No	NA	67	56	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028997.1	59802	No	NA	86	60	0	High-quality	High-quality	99.55	AAI-based (high-confidence)	0.0	1.0	
NC_028984.1	30664	No	NA	38	24	0	High-quality	High-quality	99.06	AAI-based (high-confidence)	0.0	1.0	
NC_028765.1	142348	No	NA	215	183	0	High-quality	High-quality	99.1	AAI-based (high-confidence)	0.0	1.0	
NC_028775.1	43098	No	NA	65	50	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028893.1	29142	No	NA	9	6	0	High-quality	High-quality	97.28	AAI-based (high-confidence)	0.0	1.0	
NC_028845.1	29037	No	NA	9	5	0	High-quality	High-quality	96.86	AAI-based (high-confidence)	0.0	1.0	
NC_028814.1	27608	No	NA	7	6	0	High-quality	High-quality	98.86	AAI-based (high-confidence)	0.0	1.0	
NC_028761.1	28311	No	NA	7	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028790.1	28765	No	NA	9	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_001730.1	6089	No	NA	9	6	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
NC_028911.1	34176	No	NA	46	34	0	High-quality	High-quality	90.54	AAI-based (high-confidence)	0.0	1.0	
NC_028888.1	39474	No	NA	58	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028878.1	76271	No	NA	121	95	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028930.1	54439	No	NA	85	32	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_028941.1	51161	No	NA	80	74	0	High-quality	High-quality	98.54	AAI-based (high-confidence)	0.0	1.0	
NC_028813.1	57766	No	NA	104	85	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028936.1	59052	No	NA	75	65	2	High-quality	High-quality	96.72	AAI-based (high-confidence)	0.0	1.0	
NC_028965.1	53219	No	NA	91	79	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028968.1	71214	No	NA	93	83	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028807.1	43150	No	NA	52	34	1	Medium-quality	Genome-fragment	81.0	AAI-based (high-confidence)	0.0	1.0	
NC_028947.1	62738	No	NA	93	72	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028929.1	40759	No	NA	72	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028788.1	37246	No	NA	57	42	0	High-quality	High-quality	92.86	AAI-based (high-confidence)	0.0	1.0	
NC_028895.1	116138	No	NA	162	69	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.1	
NC_028820.1	162101	No	NA	263	210	0	High-quality	High-quality	96.31	AAI-based (high-confidence)	0.0	1.0	
NC_028979.1	57253	No	NA	90	75	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028809.1	58637	No	NA	74	48	0	High-quality	High-quality	98.22	AAI-based (high-confidence)	0.0	1.0	
NC_017688.1	32414	No	NA	58	54	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028942.1	68293	No	NA	94	89	0	High-quality	High-quality	98.3	AAI-based (high-confidence)	0.0	1.0	
NC_028766.1	33755	No	NA	50	28	0	High-quality	High-quality	96.66	AAI-based (high-confidence)	0.0	1.0	
NC_028812.1	58546	No	NA	64	44	0	High-quality	High-quality	99.02	AAI-based (high-confidence)	0.0	1.0	
NC_028881.1	170473	No	NA	276	258	0	High-quality	High-quality	99.64	AAI-based (high-confidence)	0.0	1.0	
NC_028842.1	57328	No	NA	99	85	0	High-quality	High-quality	99.36	AAI-based (high-confidence)	0.0	1.0	
NC_029006.1	35703	No	NA	61	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028951.1	32846	No	NA	49	26	0	High-quality	High-quality	99.76	AAI-based (high-confidence)	0.0	1.0	
NC_028959.1	52261	No	NA	90	49	0	High-quality	High-quality	96.28	AAI-based (high-confidence)	0.0	1.0	
NC_028833.1	27783	No	NA	8	7	0	High-quality	High-quality	99.34	AAI-based (high-confidence)	0.0	1.0	
NC_028781.1	28755	No	NA	9	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028756.1	28310	No	NA	7	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028875.1	1317	No	NA	2	1	0	High-quality	High-quality	97.42	AAI-based (high-confidence)	0.0	1.0	
NC_028803.1	69118	No	NA	98	92	0	High-quality	High-quality	99.48	AAI-based (high-confidence)	0.0	1.0	
NC_028783.1	39399	No	NA	57	32	1	High-quality	High-quality	95.94	AAI-based (high-confidence)	0.0	1.0	
NC_028789.1	18609	No	NA	26	14	0	Medium-quality	Genome-fragment	77.88	AAI-based (medium-confidence)	0.0	1.0	
NC_028980.1	62181	No	NA	88	53	0	High-quality	High-quality	99.4	AAI-based (high-confidence)	0.0	1.0	
NC_028826.1	42265	No	NA	68	30	0	High-quality	High-quality	99.3	AAI-based (high-confidence)	0.0	1.0	
NC_028828.1	52055	No	NA	83	76	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028961.1	55094	No	NA	94	79	0	High-quality	High-quality	95.48	AAI-based (high-confidence)	0.0	1.0	
NC_028887.1	167431	No	NA	291	184	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
NC_028897.1	49421	No	NA	71	65	0	High-quality	High-quality	97.68	AAI-based (high-confidence)	0.0	1.0	
NC_028969.1	52955	No	NA	93	35	0	High-quality	High-quality	97.5	AAI-based (high-confidence)	0.0	1.0	
NC_028967.1	29605	No	NA	42	40	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028903.1	77266	No	NA	128	76	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_028871.1	38392	No	NA	60	31	0	High-quality	High-quality	99.79	AAI-based (high-confidence)	0.0	1.0	
NC_028758.1	35644	No	NA	54	43	0	Medium-quality	Genome-fragment	89.31	AAI-based (high-confidence)	0.0	1.0	
NC_028799.1	66708	No	NA	102	36	0	High-quality	High-quality	98.27	AAI-based (high-confidence)	0.0	1.0	
NC_028798.1	50882	No	NA	84	82	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028794.1	52647	No	NA	87	77	0	High-quality	High-quality	99.95	AAI-based (high-confidence)	0.0	1.0	
NC_028879.1	43225	No	NA	54	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028986.1	153401	No	NA	211	188	0	High-quality	High-quality	96.15	AAI-based (high-confidence)	0.0	1.0	
NC_028956.1	52139	No	NA	74	36	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028957.1	171541	No	NA	290	267	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028953.1	110764	No	NA	232	195	0	High-quality	High-quality	99.94	AAI-based (high-confidence)	0.0	1.0	
NC_028779.1	43680	No	NA	70	60	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_028764.1	49316	No	NA	75	36	0	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
NC_028880.1	38625	No	NA	47	44	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_024329.1	39425	No	NA	50	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029042.1	156833	No	NA	258	201	0	High-quality	High-quality	99.32	AAI-based (high-confidence)	0.0	1.0	
NC_029043.2	53184	No	NA	89	83	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029045.1	60216	No	NA	95	80	0	Medium-quality	Genome-fragment	81.27	AAI-based (high-confidence)	0.0	1.0	
NC_029047.1	32894	No	NA	49	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029046.1	50827	No	NA	80	31	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_029050.1	51896	No	NA	41	4	0	Low-quality	Genome-fragment	36.14	AAI-based (high-confidence)	0.0	1.0	
