## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	assembly
7--VIRSorter_virus--Gammaproteobacteria_gi_476382231-11961-44723--fragment_7	4	VIRSorter_virus--Gammaproteobacteria_gi_476382231-11961-44723--fragment_7	4	1	3	2.45136652165271						7
7--VIRSorter_virus--Gammaproteobacteria_gi_485892289--fragment_5	5	VIRSorter_virus--Gammaproteobacteria_gi_485892289--fragment_5	5	1	1	3.06420815206588						7
7--VIRSorter_virus--Gammaproteobacteria_gi_485892289--fragment_7	7	VIRSorter_virus--Gammaproteobacteria_gi_485892289--fragment_7	7	1	1	2.93379251271001						7
7--VIRSorter_virus--Gammaproteobacteria_gi_525945526-2892553-2940226--fragment_6	6	VIRSorter_virus--Gammaproteobacteria_gi_525945526-2892553-2940226--fragment_6	6	1	1	3.67704978247906						7
7--VIRSorter_virus--Gammaproteobacteria_gi_545248148-54176-92896--fragment_10	7	VIRSorter_virus--Gammaproteobacteria_gi_545248148-54176-92896--fragment_10	7	1	1	2.93379251271001						7
7--VIRSorter_virus--Gammaproteobacteria_gi_545274516-2157251-2197690--fragment_6	7	VIRSorter_virus--Gammaproteobacteria_gi_545274516-2157251-2197690--fragment_6	7	1	1	4.28989141289224						7
7--VIRSorter_virus--Gammaproteobacteria_gi_556495303-2971089-3013109--fragment_5	11	VIRSorter_virus--Gammaproteobacteria_gi_556495303-2971089-3013109--fragment_5	11	1	2	4.71875533133092						7
7--VIRSorter_virus--Gammaproteobacteria_gi_558508480-43107-74981--fragment_8	4	VIRSorter_virus--Gammaproteobacteria_gi_558508480-43107-74981--fragment_8	4	1	2	2.45136652165271						7
7--VIRSorter_virus--Gammaproteobacteria_gi_565626228--fragment_8	6	VIRSorter_virus--Gammaproteobacteria_gi_565626228--fragment_8	6	1	1	2.38472120047234						7
7--VIRSorter_virus--NC_002519_1--fragment_1	4	VIRSorter_virus--NC_002519_1--fragment_1	4	1	4	2.45136652165271						7
7--VIRSorter_virus--NC_003356_1--fragment_6	6	VIRSorter_virus--NC_003356_1--fragment_6	6	1	2	3.67704978247906						7
7--VIRSorter_virus--NC_004167_1--fragment_1	4	VIRSorter_virus--NC_004167_1--fragment_1	4	1	3	2.45136652165271						7
7--VIRSorter_virus--NC_004927_2--fragment_19	7	VIRSorter_virus--NC_004927_2--fragment_19	7	1	1	4.28989141289224	15.97334410808332					7
7--VIRSorter_virus--NC_005083_2--fragment_11	6	VIRSorter_virus--NC_005083_2--fragment_11	6	1	1	3.67704978247906						7
7--VIRSorter_virus--NC_006556_1--fragment_4	9	VIRSorter_virus--NC_006556_1--fragment_4	9	1	1	5.51557467371859	25.22678370167094					7
7--VIRSorter_virus--NC_007291_1--fragment_5	8	VIRSorter_virus--NC_007291_1--fragment_5	8	1	4	4.90273304330541						7
7--VIRSorter_virus--NC_007497_1--fragment_9	8	VIRSorter_virus--NC_007497_1--fragment_9	8	1	1	3.49103988994104						7
7--VIRSorter_virus--NC_007623_1--fragment_45	7	VIRSorter_virus--NC_007623_1--fragment_45	7	1	1	4.28989141289224						7
7--VIRSorter_virus--NC_007808_1--fragment_10	5	VIRSorter_virus--NC_007808_1--fragment_10	5	1	2	3.06420815206588						7
7--VIRSorter_virus--NC_008152_1--fragment_6	4	VIRSorter_virus--NC_008152_1--fragment_6	4	1	3	2.45136652165271						7
7--VIRSorter_virus--NC_008208_1--fragment_27	6	VIRSorter_virus--NC_008208_1--fragment_27	6	1	1	2.38472120047234						7
7--VIRSorter_virus--NC_008799_1--fragment_6	6	VIRSorter_virus--NC_008799_1--fragment_6	6	1	2	3.67704978247906						7
7--VIRSorter_virus--NC_009232_2--fragment_4	8	VIRSorter_virus--NC_009232_2--fragment_4	8	1	1	4.90273304330541						7
7--VIRSorter_virus--NC_012530_1--fragment_14	8	VIRSorter_virus--NC_012530_1--fragment_14	8	1	1	2.43294185173436						7
7--VIRSorter_virus--NC_013643_1--fragment_6	9	VIRSorter_virus--NC_013643_1--fragment_6	9	1	1	4.05460306590881						7
7--VIRSorter_virus--NC_013649_2--fragment_11	7	VIRSorter_virus--NC_013649_2--fragment_11	7	1	1	4.28989141289224						7
7--VIRSorter_virus--NC_014595_1--fragment_27	6	VIRSorter_virus--NC_014595_1--fragment_27	6	1	1	3.67704978247906						7
7--VIRSorter_virus--NC_015271_1--fragment_9	6	VIRSorter_virus--NC_015271_1--fragment_9	6	1	2	2.38472120047234						7
7--VIRSorter_virus--NC_018856_1--fragment_4	5	VIRSorter_virus--NC_018856_1--fragment_4	5	1	2	3.06420815206588						7
7--VIRSorter_virus--NC_019408_1--fragment_10	6	VIRSorter_virus--NC_019408_1--fragment_10	6	1	1	3.67704978247906						7
7--VIRSorter_virus--NC_019422_1--fragment_1	4	VIRSorter_virus--NC_019422_1--fragment_1	4	1	3	2.45136652165271						7
7--VIRSorter_virus--NC_019929_1--fragment_38	4	VIRSorter_virus--NC_019929_1--fragment_38	4	1	3	2.45136652165271						7
7--VIRSorter_virus--NC_020839_1--fragment_5	6	VIRSorter_virus--NC_020839_1--fragment_5	6	1	1	3.67704978247906						7
7--VIRSorter_virus--NC_021530_1--fragment_1	8	VIRSorter_virus--NC_021530_1--fragment_1	8	1	1	4.90273304330541						7
7--VIRSorter_virus--NC_021774_1--fragment_2	8	VIRSorter_virus--NC_021774_1--fragment_2	8	1	1	2.43294185173436						7
7--VIRSorter_virus--NC_021776_1--fragment_6	5	VIRSorter_virus--NC_021776_1--fragment_6	5	1	1	3.06420815206588						7
7--VIRSorter_virus--NC_022343_1--fragment_29	4	VIRSorter_virus--NC_022343_1--fragment_29	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_022766_1--fragment_2	6	VIRSorter_virus--NC_022766_1--fragment_2	6	1	2	3.67704978247906						7
7--VIRSorter_virus--NC_023423_1--fragment_137	4	VIRSorter_virus--NC_023423_1--fragment_137	4	1	2	2.45136652165271						7
7--VIRSorter_virus--NC_023705_1--fragment_4	5	VIRSorter_virus--NC_023705_1--fragment_4	5	1	2	3.06420815206588						7
7--VIRSorter_virus--NC_024140_1--fragment_19	6	VIRSorter_virus--NC_024140_1--fragment_19	6	1	1	2.38472120047234						7
7--VIRSorter_virus--NC_024788_1--fragment_10	7	VIRSorter_virus--NC_024788_1--fragment_10	7	1	2	4.28989141289224						7
7--VIRSorter_virus--NC_025445_1--fragment_7	4	VIRSorter_virus--NC_025445_1--fragment_7	4	1	4	2.45136652165271						7
7--VIRSorter_virus--NC_025453_1--fragment_8	4	VIRSorter_virus--NC_025453_1--fragment_8	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_027387_1--fragment_9	4	VIRSorter_virus--NC_027387_1--fragment_9	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_027994_1--fragment_2	11	VIRSorter_virus--NC_027994_1--fragment_2	11	1	4	4.71875533133092						7
7--VIRSorter_virus--NC_028683_1--fragment_30	7	VIRSorter_virus--NC_028683_1--fragment_30	7	1	1	2.93379251271001						7
7--VIRSorter_virus--NC_028744_1--fragment_4	11	VIRSorter_virus--NC_028744_1--fragment_4	11	1	2	6.26413667982528						7
7--VIRSorter_virus--NC_028764_1--fragment_3	5	VIRSorter_virus--NC_028764_1--fragment_3	5	1	1	3.06420815206588						7
7--VIRSorter_virus--NC_028821_1--fragment_2	4	VIRSorter_virus--NC_028821_1--fragment_2	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_028828_1--fragment_5	7	VIRSorter_virus--NC_028828_1--fragment_5	7	1	1	2.93379251271001						7
7--VIRSorter_virus--NC_029079_1--fragment_2	5	VIRSorter_virus--NC_029079_1--fragment_2	5	1	3	3.06420815206588						7
7--VIRSorter_virus--NC_030848_1--fragment_5	6	VIRSorter_virus--NC_030848_1--fragment_5	6	1	4	2.38472120047234	13.23729863275133					7
7--VIRSorter_virus--NC_030903_1--fragment_32	7	VIRSorter_virus--NC_030903_1--fragment_32	7	1	2	2.93379251271001						7
7--VIRSorter_virus--NC_031107_2--fragment_49	6	VIRSorter_virus--NC_031107_2--fragment_49	6	1	1	2.38472120047234						7
7--VIRSorter_virus--NC_031262_1--fragment_3	4	VIRSorter_virus--NC_031262_1--fragment_3	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_041833_1--fragment_12	9	VIRSorter_virus--NC_041833_1--fragment_12	9	1	1	5.51557467371859						7
7--VIRSorter_virus--NC_041883_1--fragment_1	4	VIRSorter_virus--NC_041883_1--fragment_1	4	1	2	2.45136652165271						7
7--VIRSorter_virus--NC_042017_1--fragment_3	4	VIRSorter_virus--NC_042017_1--fragment_3	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_042028_1--fragment_2	9	VIRSorter_virus--NC_042028_1--fragment_2	9	1	1	2.05637044578233						7
7--VIRSorter_virus--NC_042031_1--fragment_2	5	VIRSorter_virus--NC_042031_1--fragment_2	5	1	2	3.06420815206588						7
7--VIRSorter_virus--NC_042056_1--fragment_34	5	VIRSorter_virus--NC_042056_1--fragment_34	5	1	2	3.06420815206588						7
7--VIRSorter_virus--NC_042056_1--fragment_45	5	VIRSorter_virus--NC_042056_1--fragment_45	5	1	2	3.06420815206588						7
7--VIRSorter_virus--NC_042107_1--fragment_9	7	VIRSorter_virus--NC_042107_1--fragment_9	7	1	2	4.28989141289224						7
7--VIRSorter_virus--NC_047726_1--fragment_15	7	VIRSorter_virus--NC_047726_1--fragment_15	7	1	2	4.28989141289224						7
7--VIRSorter_virus--NC_047726_1--fragment_30	7	VIRSorter_virus--NC_047726_1--fragment_30	7	1	1	4.28989141289224						7
7--VIRSorter_virus--NC_047732_1--fragment_8	8	VIRSorter_virus--NC_047732_1--fragment_8	8	1	1	3.49103988994104						7
7--VIRSorter_virus--NC_047745_1--fragment_3	5	VIRSorter_virus--NC_047745_1--fragment_3	5	1	2	3.06420815206588						7
7--VIRSorter_virus--NC_047750_1--fragment_5	6	VIRSorter_virus--NC_047750_1--fragment_5	6	1	3	2.38472120047234						7
7--VIRSorter_virus--NC_047782_1--fragment_7	4	VIRSorter_virus--NC_047782_1--fragment_7	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_047871_1--fragment_27	8	VIRSorter_virus--NC_047871_1--fragment_27	8	1	2	4.90273304330541						7
7--VIRSorter_virus--NC_047961_1--fragment_6	5	VIRSorter_virus--NC_047961_1--fragment_6	5	1	3	3.06420815206588						7
7--VIRSorter_virus--NC_048045_1--fragment_6	5	VIRSorter_virus--NC_048045_1--fragment_6	5	1	1	3.06420815206588						7
7--VIRSorter_virus--NC_048173_1--fragment_13	4	VIRSorter_virus--NC_048173_1--fragment_13	4	1	4	2.45136652165271						7
7--VIRSorter_virus--NC_048177_1--fragment_10	5	VIRSorter_virus--NC_048177_1--fragment_10	5	1	2	3.06420815206588						7
7--VIRSorter_virus--NC_048177_1--fragment_9	4	VIRSorter_virus--NC_048177_1--fragment_9	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_049502_1--fragment_9	6	VIRSorter_virus--NC_049502_1--fragment_9	6	1	2	3.67704978247906						7
7--VIRSorter_virus--NC_049812_1--fragment_6	9	VIRSorter_virus--NC_049812_1--fragment_6	9	1	2	5.51557467371859						7
7--VIRSorter_virus--NC_049812_1--fragment_7	5	VIRSorter_virus--NC_049812_1--fragment_7	5	1	1	3.06420815206588						7
7--VIRSorter_virus--NC_050143_1--fragment_1	8	VIRSorter_virus--NC_050143_1--fragment_1	8	1	1	4.90273304330541						7
7--VIRSorter_virus--NC_051608_1--fragment_3	8	VIRSorter_virus--NC_051608_1--fragment_3	8	1	2	4.90273304330541						7
7--VIRSorter_virus--NC_051626_1--fragment_3	7	VIRSorter_virus--NC_051626_1--fragment_3	7	1	2	4.28989141289224						7
7--VIRSorter_virus--NC_051639_1--fragment_3	4	VIRSorter_virus--NC_051639_1--fragment_3	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_051663_1--fragment_3	4	VIRSorter_virus--NC_051663_1--fragment_3	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_051689_1--fragment_3	4	VIRSorter_virus--NC_051689_1--fragment_3	4	1	1	2.45136652165271						7
7--VIRSorter_virus--NC_051705_1--fragment_3	6	VIRSorter_virus--NC_051705_1--fragment_3	6	1	1	3.67704978247906						7
7--VIRSorter_virus--NC_052456_1--fragment_5	7	VIRSorter_virus--NC_052456_1--fragment_5	7	1	1	4.28989141289224						7
7--VIRSorter_virus--NC_052984_1--fragment_11	7	VIRSorter_virus--NC_052984_1--fragment_11	7	1	1	2.93379251271001						7
7--VIRSorter_virus--NC_053508_1--fragment_3	7	VIRSorter_virus--NC_053508_1--fragment_3	7	1	1	4.28989141289224						7
7--VIRSorter_virus--NC_053509_1--fragment_3	5	VIRSorter_virus--NC_053509_1--fragment_3	5	1	1	3.06420815206588						7
7--VIRSorter_virus--NC_054664_1--fragment_2	5	VIRSorter_virus--NC_054664_1--fragment_2	5	1	2	3.06420815206588						7
7--VIRSorter_virus--NC_054665_1--fragment_3	9	VIRSorter_virus--NC_054665_1--fragment_3	9	1	2	5.51557467371859						7
7--VIRSorter_virus--NC_054670_1--fragment_3	8	VIRSorter_virus--NC_054670_1--fragment_3	8	1	2	4.90273304330541						7
7--VIRSorter_virus--NC_054761_1--fragment_1	6	VIRSorter_virus--NC_054761_1--fragment_1	6	1	1	2.38472120047234						7
7--VIRSorter_virus--NC_054906_1--fragment_25	8	VIRSorter_virus--NC_054906_1--fragment_25	8	1	4	2.43294185173436						7
7--VIRSorter_virus--NC_054959_1--fragment_2	7	VIRSorter_virus--NC_054959_1--fragment_2	7	1	2	2.93379251271001						7
7--## 2 - Complete phage contigs - category 2 (somewhat sure)												7
7--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	7
7--VIRSorter_archaea--NZ_CP020363_1--fragment_74	5	VIRSorter_archaea--NZ_CP020363_1--fragment_74	5	2			7.40995388071667					7
7--VIRSorter_archaea--NZ_FOFD01000004_1--fragment_45	6	VIRSorter_archaea--NZ_FOFD01000004_1--fragment_45	6	2			4.43168423205713					7
7--VIRSorter_archaea--NZ_WHYS01000002_1--fragment_33	5	VIRSorter_archaea--NZ_WHYS01000002_1--fragment_33	5	2			4.60731969164519					7
7--VIRSorter_bacteria--NC_017906_1--fragment_71	6	VIRSorter_bacteria--NC_017906_1--fragment_71	6	2		3.67704978247906						7
7--VIRSorter_bacteria--NZ_CFWU01000002_1--fragment_55	9	VIRSorter_bacteria--NZ_CFWU01000002_1--fragment_55	9	2		5.51557467371859						7
7--VIRSorter_bacteria--NZ_KK098738_1--fragment_138	12	VIRSorter_bacteria--NZ_KK098738_1--fragment_138	12	2		gene_1-gene_11:3.21194924867577						7
7--VIRSorter_plasmid--NZ_CP008800_1--fragment_9	5	VIRSorter_plasmid--NZ_CP008800_1--fragment_9	5	2		3.06420815206588						7
7--VIRSorter_plasmid--NZ_CP010021_1--fragment_11	8	VIRSorter_plasmid--NZ_CP010021_1--fragment_11	8	2		3.49103988994104						7
7--VIRSorter_plasmid--NZ_CP010146_1--fragment_11	6	VIRSorter_plasmid--NZ_CP010146_1--fragment_11	6	2		3.67704978247906						7
7--VIRSorter_plasmid--NZ_CP010173_1--fragment_16	6	VIRSorter_plasmid--NZ_CP010173_1--fragment_16	6	2		3.67704978247906						7
7--VIRSorter_plasmid--NZ_CP012494_1--fragment_7	4	VIRSorter_plasmid--NZ_CP012494_1--fragment_7	4	2		2.45136652165271						7
7--VIRSorter_plasmid--NZ_CP013030_1--fragment_10	6	VIRSorter_plasmid--NZ_CP013030_1--fragment_10	6	2		2.38472120047234						7
7--VIRSorter_plasmid--NZ_CP014649_1--fragment_13	10	VIRSorter_plasmid--NZ_CP014649_1--fragment_13	10	2		2.52188285117960						7
7--VIRSorter_plasmid--NZ_CP015997_1--fragment_25	4	VIRSorter_plasmid--NZ_CP015997_1--fragment_25	4	2		2.45136652165271						7
7--VIRSorter_plasmid--NZ_CP021897_1--fragment_16	8	VIRSorter_plasmid--NZ_CP021897_1--fragment_16	8	2		3.49103988994104						7
7--VIRSorter_plasmid--NZ_CP021957_1--fragment_2	6	VIRSorter_plasmid--NZ_CP021957_1--fragment_2	6	2		3.67704978247906						7
7--VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_27	8	VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_27	8	2		4.90273304330541						7
7--VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_49	6	VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_49	6	2		2.38472120047234						7
7--VIRSorter_virus--3300001278_____BBAY75_10000095--fragment_7	4	VIRSorter_virus--3300001278_____BBAY75_10000095--fragment_7	4	2		2.45136652165271						7
7--VIRSorter_virus--3300001798_____JGI24126J20157_1000012--fragment_29	4	VIRSorter_virus--3300001798_____JGI24126J20157_1000012--fragment_29	4	2		2.45136652165271						7
7--VIRSorter_virus--3300002704_____JGI25155J39150_1000118--fragment_4	9	VIRSorter_virus--3300002704_____JGI25155J39150_1000118--fragment_4	9	2		2.94155884948052						7
7--VIRSorter_virus--3300003846_____Ga0058696_1000009--fragment_6	4	VIRSorter_virus--3300003846_____Ga0058696_1000009--fragment_6	4	2		2.45136652165271						7
7--VIRSorter_virus--3300004231_____Ga0066453_1000102--fragment_1	9	VIRSorter_virus--3300004231_____Ga0066453_1000102--fragment_1	9	2		2.05637044578233						7
7--VIRSorter_virus--3300005289_____Ga0065704_10070249--fragment_10	7	VIRSorter_virus--3300005289_____Ga0065704_10070249--fragment_10	7	2		2.93379251271001						7
7--VIRSorter_virus--3300005581_____Ga0049081_10000004--fragment_18	4	VIRSorter_virus--3300005581_____Ga0049081_10000004--fragment_18	4	2		2.45136652165271						7
7--VIRSorter_virus--3300005581_____Ga0049081_10000004--fragment_2	5	VIRSorter_virus--3300005581_____Ga0049081_10000004--fragment_2	5	2		3.06420815206588						7
7--VIRSorter_virus--3300006250_____Ga0099391_100220--fragment_1	4	VIRSorter_virus--3300006250_____Ga0099391_100220--fragment_1	4	2		2.45136652165271						7
7--VIRSorter_virus--3300006868_____Ga0075481_10000027--fragment_5	8	VIRSorter_virus--3300006868_____Ga0075481_10000027--fragment_5	8	2		3.49103988994104						7
7--VIRSorter_virus--3300007039_____Ga0103962_100022--fragment_12	6	VIRSorter_virus--3300007039_____Ga0103962_100022--fragment_12	6	2		3.67704978247906						7
7--VIRSorter_virus--3300007353_____Ga0104758_100533--fragment_4	10	VIRSorter_virus--3300007353_____Ga0104758_100533--fragment_4	10	2		2.52188285117960						7
7--VIRSorter_virus--3300007538_____Ga0099851_1000079--fragment_8	6	VIRSorter_virus--3300007538_____Ga0099851_1000079--fragment_8	6	2		2.38472120047234						7
7--VIRSorter_virus--3300007646_____Ga0105530_1000154--fragment_4	6	VIRSorter_virus--3300007646_____Ga0105530_1000154--fragment_4	6	2		2.38472120047234						7
7--VIRSorter_virus--3300007747_____Ga0101111_1000088--fragment_4	7	VIRSorter_virus--3300007747_____Ga0101111_1000088--fragment_4	7	2		2.93379251271001						7
7--VIRSorter_virus--3300007960_____Ga0099850_1000066--fragment_8	5	VIRSorter_virus--3300007960_____Ga0099850_1000066--fragment_8	5	2		3.06420815206588						7
7--VIRSorter_virus--3300008080_____Ga0105957_100227--fragment_4	9	VIRSorter_virus--3300008080_____Ga0105957_100227--fragment_4	9	2		2.05637044578233						7
7--VIRSorter_virus--3300008091_____Ga0105975_100162--fragment_3	6	VIRSorter_virus--3300008091_____Ga0105975_100162--fragment_3	6	2		3.67704978247906						7
7--VIRSorter_virus--3300008130_____Ga0114850_100389--fragment_9	10	VIRSorter_virus--3300008130_____Ga0114850_100389--fragment_9	10	2		3.46132994796208						7
7--VIRSorter_virus--3300008136_____Ga0113979_100385--fragment_4	4	VIRSorter_virus--3300008136_____Ga0113979_100385--fragment_4	4	2		2.45136652165271						7
7--VIRSorter_virus--3300008138_____Ga0114843_100911--fragment_3	6	VIRSorter_virus--3300008138_____Ga0114843_100911--fragment_3	6	2		2.38472120047234						7
7--VIRSorter_virus--3300008255_____Ga0100403_1000591--fragment_1	9	VIRSorter_virus--3300008255_____Ga0100403_1000591--fragment_1	9	2		4.05460306590881						7
7--VIRSorter_virus--3300008306_____Ga0115184_1000029--fragment_15	6	VIRSorter_virus--3300008306_____Ga0115184_1000029--fragment_15	6	2		2.38472120047234						7
7--VIRSorter_virus--3300008503_____Ga0111013_100082--fragment_3	6	VIRSorter_virus--3300008503_____Ga0111013_100082--fragment_3	6	2		3.67704978247906						7
7--VIRSorter_virus--3300008534_____Ga0111050_100120--fragment_10	8	VIRSorter_virus--3300008534_____Ga0111050_100120--fragment_10	8	2		2.43294185173436						7
7--VIRSorter_virus--3300008715_____Ga0115609_1000344--fragment_9	7	VIRSorter_virus--3300008715_____Ga0115609_1000344--fragment_9	7	2		2.93379251271001						7
7--VIRSorter_virus--3300008720_____Ga0115616_100001--fragment_35	8	VIRSorter_virus--3300008720_____Ga0115616_100001--fragment_35	8	2		2.43294185173436						7
7--VIRSorter_virus--3300009011_____Ga0105251_10000651--fragment_6	4	VIRSorter_virus--3300009011_____Ga0105251_10000651--fragment_6	4	2		2.45136652165271						7
7--VIRSorter_virus--3300009079_____Ga0102814_10000342--fragment_5	5	VIRSorter_virus--3300009079_____Ga0102814_10000342--fragment_5	5	2		3.06420815206588						7
7--VIRSorter_virus--3300009155_____Ga0114968_10000194--fragment_1	6	VIRSorter_virus--3300009155_____Ga0114968_10000194--fragment_1	6	2		2.38472120047234						7
7--VIRSorter_virus--3300009343_____Ga0114310_100076--fragment_5	6	VIRSorter_virus--3300009343_____Ga0114310_100076--fragment_5	6	2		2.38472120047234						7
7--VIRSorter_virus--3300009684_____Ga0114958_10000247--fragment_10	6	VIRSorter_virus--3300009684_____Ga0114958_10000247--fragment_10	6	2		2.38472120047234						7
