index	scaffold	type	Quality
6	virus--3300007991_____Ga0105643_100316--fragment_3	lysogenic	low quality draft
6	virus--NC_019713.1--fragment_19	lysogenic	low quality draft
6	virus--NC_013587.1--fragment_3	lysogenic	low quality draft
6	virus--Gammaproteobacteria_gi_558508480-43107-74981--fragment_5	lysogenic	low quality draft
6	virus--3300001450_____JGI24006J15134_10000116--fragment_1	lysogenic	low quality draft
6	virus--NC_001338.1--fragment_1	lysogenic	low quality draft
6	plasmid--NZ_CP006749.1--fragment_7	lysogenic	low quality draft
6	virus--7000000651_____SRS063932_LANL_scaffold_19065--fragment_5	lysogenic	low quality draft
6	virus--3300007786_____Ga0105676_100040--fragment_3	lysogenic	low quality draft
6	virus--NC_019408.1--fragment_5	lysogenic	low quality draft
6	virus--Bacilli_gi_500219249-340805-382586--fragment_8	lysogenic	low quality draft
6	virus--3300014204_____Ga0172381_10000107--fragment_14	lysogenic	low quality draft
6	virus--3300007065_____Ga0102727_100049--fragment_8	lysogenic	low quality draft
6	virus--3300005673_____Ga0074422_100131--fragment_9	lysogenic	low quality draft
6	virus--3300008640_____Ga0111422_100223--fragment_12	lysogenic	low quality draft
6	virus--3300006125_____Ga0007825_1000024--fragment_11	lysogenic	low quality draft
6	virus--NC_042336.1--fragment_10	lysogenic	low quality draft
6	virus--NC_028683.1--fragment_4	lysogenic	low quality draft
6	virus--Bacilli_gi_421192230--fragment_8	lysogenic	low quality draft
6	virus--Bacilli_gi_452726386-99653-138270--fragment_6	lysogenic	low quality draft
6	virus--Gammaproteobacteria_gi_421332911-410515-442757--fragment_8	lysogenic	low quality draft
6	virus--2061766007_____rumenHiSeq_NODE_3629413_len_48533_cov_2_881565--fragment_1	lysogenic	low quality draft
6	virus--3300005460_____Ga0073908_1000678--fragment_11	lysogenic	low quality draft
6	virus--NC_028840.1--fragment_2	lysogenic	low quality draft
6	virus--NC_049483.1--fragment_5	lysogenic	low quality draft
6	plasmid--NZ_CP021125.1--fragment_97	lysogenic	low quality draft
6	virus--3300023060_____Ga0224519_1000001--fragment_19	lysogenic	low quality draft
6	virus--3300024288_____Ga0179589_10000006--fragment_5	lysogenic	low quality draft
6	virus--NC_023700.1--fragment_3	lysogenic	low quality draft
6	virus--3300009091_____Ga0102851_10000001--fragment_15	lysogenic	low quality draft
6	virus--3300005613_____Ga0074649_1000783--fragment_10	lysogenic	low quality draft
6	virus--NC_029079.1--fragment_1	lysogenic	low quality draft
6	virus--NC_054904.1--fragment_39	lysogenic	low quality draft
6	plasmid--NZ_CP009722.1--fragment_7	lysogenic	low quality draft
6	virus--NC_014036.1--fragment_15	lysogenic	low quality draft
6	virus--NC_052437.1--fragment_9	lysogenic	low quality draft
6	virus--Gammaproteobacteria_gi_417865239-340448-399910--fragment_5	lysogenic	low quality draft
6	virus--Bacilli_gi_487371925-1052191-1096904--fragment_5	lysogenic	low quality draft
6	virus--NC_048658.1--fragment_1	lysogenic	low quality draft
6	virus--NC_042009.1--fragment_24	lysogenic	low quality draft
6	virus--NC_014792.1--fragment_41	lysogenic	low quality draft
6	virus--NC_027130.1--fragment_11	lysogenic	low quality draft
6	virus--NC_029013.1--fragment_31	lysogenic	low quality draft
6	virus--3300012117_____Ga0153981_1000014--fragment_9	lysogenic	low quality draft
6	virus--Bacilli_gi_486366366-813081-858830--fragment_5	lysogenic	low quality draft
6	virus--3300010149_____Ga0098049_1000079--fragment_5	lysogenic	low quality draft
6	virus--NC_031928.1--fragment_34	lysogenic	low quality draft
6	virus--3300005043_____Ga0071100_1000149--fragment_10	lysogenic	low quality draft
6	virus--3300006920_____Ga0070748_1000140--fragment_6	lysogenic	low quality draft
6	virus--NC_041881.1--fragment_2	lysogenic	low quality draft
6	virus--NC_054641.1--fragment_10	lysogenic	low quality draft
6	virus--3300007541_____Ga0099848_1000064--fragment_7	lysogenic	low quality draft
6	virus--3300007646_____Ga0105530_1000154--fragment_5	lysogenic	low quality draft
6	virus--NC_060136.1--fragment_8	lysogenic	low quality draft
6	virus--3300006259_____Ga0099458_100082--fragment_11	lysogenic	low quality draft
6	virus--NC_011421.1--fragment_31	lysogenic	low quality draft
6	virus--NC_051735.1--fragment_12	lysogenic	low quality draft
6	virus--3300024187_____Ga0247672_1000009--fragment_6	lysogenic	low quality draft
6	virus--NC_041977.1--fragment_2	lysogenic	low quality draft
6	virus--NC_009554.1--fragment_3	lysogenic	low quality draft
6	virus--NC_047901.1--fragment_15	lysogenic	low quality draft
6	virus--3300006920_____Ga0070748_1000047--fragment_4	lysogenic	low quality draft
6	virus--3300001732_____JGI24652J20063_1000048--fragment_6	lysogenic	low quality draft
6	virus--NC_048055.1--fragment_9	lysogenic	low quality draft
6	virus--NC_048734.1--fragment_13	lysogenic	low quality draft
6	virus--NC_047921.1--fragment_13	lysogenic	low quality draft
6	virus--NC_054812.1--fragment_9	lysogenic	low quality draft
6	virus--3300008255_____Ga0100403_1000184--fragment_9	lysogenic	low quality draft
6	virus--NC_048683.1--fragment_14	lysogenic	low quality draft
6	virus--Gammaproteobacteria_gi_490121498-67425-101947--fragment_3	lysogenic	low quality draft
6	virus--3300011549_____Ga0120919_100069--fragment_3	lysogenic	low quality draft
6	virus--3300008080_____Ga0105957_100227--fragment_5	lysogenic	low quality draft
6	virus--3300006055_____Ga0097691_1000138--fragment_1	lysogenic	low quality draft
6	virus--Gammaproteobacteria_gi_545233032-1396717-1439567--fragment_8	lysogenic	low quality draft
6	virus--3300001419_____JGI11705J14877_10000214--fragment_4	lysogenic	low quality draft
6	virus--NC_051677.1--fragment_10	lysogenic	low quality draft
6	virus--NC_010537.1--fragment_6	lysogenic	low quality draft
6	virus--Gammaproteobacteria_gi_486432203-182481-227333--fragment_2	lysogenic	low quality draft
6	virus--Bacilli_gi_487384247-1053608-1098666--fragment_5	lysogenic	low quality draft
6	virus--3300004244_____Ga0066488_100022--fragment_18	lysogenic	low quality draft
6	virus--NC_004166.2--fragment_8	lysogenic	low quality draft
6	virus--NC_048640.1--fragment_5	lysogenic	low quality draft
6	virus--Gammaproteobacteria_gi_510916263-2935304-2978125--fragment_7	lysogenic	low quality draft
6	virus--3300010271_____Ga0134095_1000275--fragment_7	lysogenic	low quality draft
6	virus--3300007753_____Ga0105778_100104--fragment_6	lysogenic	low quality draft
6	virus--Gammaproteobacteria_gi_429104362-356045-415058--fragment_8	lysogenic	low quality draft
6	virus--3300005293_____Ga0065715_10000179--fragment_6	lysogenic	low quality draft
6	virus--3300012563_____Ga0118004_100003--fragment_1	lysogenic	low quality draft
6	virus--3300006836_____Ga0101916_1000009--fragment_8	lysogenic	low quality draft
6	virus--3300020411_____Ga0211587_10000002--fragment_25	lysogenic	low quality draft
6	virus--NC_014459.2--fragment_13	lysogenic	low quality draft
6	virus--3300005672_____Ga0074421_100038--fragment_13	lysogenic	low quality draft
6	virus--3300001202_____BBAY72_10000098--fragment_8	lysogenic	low quality draft
6	virus--3300005690_____Ga0074439_100005--fragment_6	lysogenic	low quality draft
6	virus--NC_027994.1--fragment_7	lysogenic	low quality draft
6	virus--NC_042355.1--fragment_2	lysogenic	low quality draft
6	virus--3300010283_____Ga0129312_1000034--fragment_30	lysogenic	low quality draft
6	virus--3300013426_____Ga0116649_1000052--fragment_4	lysogenic	low quality draft
6	virus--NC_047871.1--fragment_29	lysogenic	low quality draft
6	virus--3300006810_____Ga0070754_10000343--fragment_10	lysogenic	low quality draft
6	virus--NC_031012.1--fragment_6	lysogenic	low quality draft
6	virus--3300007368_____Ga0104977_1000330--fragment_6	lysogenic	low quality draft
6	virus--3300008128_____Ga0114847_100102--fragment_5	lysogenic	low quality draft
6	virus--NC_055833.1--fragment_12	lysogenic	low quality draft
6	virus--3300005915_____Ga0075122_10000270--fragment_9	lysogenic	low quality draft
6	virus--3300014203_____Ga0172378_10000346--fragment_6	lysogenic	low quality draft
7	virus--NC_028683.1--fragment_46	lysogenic	low quality draft
7	virus--3300008002_____Ga0100390_10000162--fragment_5	lysogenic	low quality draft
7	virus--3300006123_____Ga0007852_1000032--fragment_11	lysogenic	low quality draft
7	virus--NC_021529.2--fragment_5	lysogenic	low quality draft
7	virus--NC_025447.1--fragment_41	lysogenic	low quality draft
7	virus--3300008511_____Ga0111020_100021--fragment_10	lysogenic	low quality draft
7	virus--3300014039_____Ga0116646_1000074--fragment_8	lysogenic	low quality draft
7	virus--3300001589_____JGI24005J15628_10000240--fragment_2	lysogenic	low quality draft
7	virus--Gammaproteobacteria_gi_565626228--fragment_4	lysogenic	low quality draft
7	virus--3300020054_____Ga0181594_10000002--fragment_23	lysogenic	low quality draft
7	virus--NC_028936.1--fragment_10	lysogenic	low quality draft
7	virus--Bacilli_gi_423416314--fragment_8	lysogenic	low quality draft
7	virus--2061766007_____rumenHiSeq_NODE_123741_len_65732_cov_4_140206--fragment_9	lysogenic	low quality draft
7	virus--3300009701_____Ga0116228_10000015--fragment_19	lysogenic	low quality draft
7	virus--3300017960_____Ga0180429_10000431--fragment_3	lysogenic	low quality draft
7	virus--2029527006_____ACOFG988_contig15979--fragment_50	lysogenic	low quality draft
7	virus--NC_054790.1--fragment_12	lysogenic	low quality draft
7	virus--3300008727_____Ga0113884_1000062--fragment_7	lysogenic	low quality draft
7	virus--NC_008208.1--fragment_12	lysogenic	low quality draft
7	virus--3300006744_____Ga0101797_1000041--fragment_7	lysogenic	low quality draft
7	virus--3300005805_____Ga0079957_1000411--fragment_7	lysogenic	low quality draft
7	virus--3300005600_____Ga0070726_10000629--fragment_7	lysogenic	low quality draft
7	virus--3300013004_____Ga0164293_10000343--fragment_3	lysogenic	low quality draft
7	virus--3300013947_____Ga0116653_1000190--fragment_2	lysogenic	low quality draft
7	virus--3300002408_____B570J29032_109959694--fragment_24	lysogenic	low quality draft
7	virus--3300007087_____Ga0102673_100027--fragment_8	lysogenic	low quality draft
7	virus--3300001919_____EFB_1010724--fragment_1	lysogenic	low quality draft
7	virus--NC_049502.1--fragment_15	lysogenic	low quality draft
7	virus--NC_014036.1--fragment_4	lysogenic	low quality draft
7	virus--3300008714_____Ga0115608_100110--fragment_6	lysogenic	low quality draft
7	virus--Gammaproteobacteria_gi_556422501-3214257-3273495--fragment_9	lysogenic	low quality draft
7	virus--3300009776_____Ga0116154_10000558--fragment_7	lysogenic	low quality draft
7	virus--Gammaproteobacteria_gi_420058116-1051-43430--fragment_8	lysogenic	low quality draft
7	virus--NC_054975.1--fragment_10	lysogenic	low quality draft
7	virus--NC_054906.1--fragment_32	lysogenic	low quality draft
7	virus--Gammaproteobacteria_gi_550796365-3490252-3537771--fragment_1	lysogenic	low quality draft
7	virus--3300005511_____Ga0077121_10000299--fragment_14	lysogenic	low quality draft
7	virus--NC_025418.1--fragment_1	lysogenic	low quality draft
7	virus--NC_031266.1--fragment_6	lysogenic	low quality draft
7	virus--7000000651_____SRS063932_LANL_scaffold_19065--fragment_5	lysogenic	low quality draft
7	virus--Gammaproteobacteria_gi_545246600-4324549-4355663--fragment_1	lysogenic	low quality draft
7	virus--3300002544_____JGI25319J35699_1000206--fragment_5	lysogenic	low quality draft
7	virus--7000000207_____SRS011243_Baylor_scaffold_27984--fragment_8	lysogenic	low quality draft
7	virus--Gammaproteobacteria_gi_544686514--fragment_12	lysogenic	low quality draft
7	virus--NC_025462.1--fragment_6	lysogenic	low quality draft
7	virus--3300008333_____Ga0115302_100308--fragment_6	lysogenic	low quality draft
7	virus--3300012942_____Ga0164242_10000490--fragment_7	lysogenic	low quality draft
7	virus--3300002546_____JGI25318J35512_1000086--fragment_17	lysogenic	low quality draft
7	virus--3300011825_____Ga0120832_100093--fragment_5	lysogenic	low quality draft
7	virus--NC_001900.2--fragment_10	lysogenic	low quality draft
7	virus--3300008660_____Ga0111492_100124--fragment_7	lysogenic	low quality draft
7	virus--NC_021772.1--fragment_9	lysogenic	low quality draft
7	virus--3300006944_____Ga0099823_1000041--fragment_11	lysogenic	low quality draft
7	virus--NC_055726.1--fragment_11	lysogenic	low quality draft
7	virus--3300007339_____Ga0104971_100168--fragment_7	lysogenic	low quality draft
7	virus--3300013461_____Ga0118219_100001--fragment_6	lysogenic	low quality draft
7	virus--NC_009554.1--fragment_8	lysogenic	low quality draft
7	virus--NC_048820.1--fragment_16	lysogenic	low quality draft
7	virus--3300013306_____Ga0163162_10000606--fragment_2	lysogenic	low quality draft
7	virus--NC_049370.1--fragment_7	lysogenic	low quality draft
7	bacteria--NZ_JQCW01000001.1--fragment_84	lysogenic	low quality draft
7	virus--3300009424_____Ga0100384_1000032--fragment_3	lysogenic	low quality draft
7	virus--NC_009232.2--fragment_4	lysogenic	low quality draft
7	virus--NC_021779.1--fragment_12	lysogenic	low quality draft
7	virus--NC_049920.1--fragment_12	lysogenic	low quality draft
7	virus--NC_028691.1--fragment_11	lysogenic	low quality draft
7	virus--7000000333_____SRS050925_LANL_scaffold_48044--fragment_5	lysogenic	low quality draft
7	virus--3300011271_____Ga0137393_10000004--fragment_4	lysogenic	low quality draft
7	virus--3300008138_____Ga0114843_100269--fragment_3	lysogenic	low quality draft
7	virus--NC_031928.1--fragment_2	lysogenic	low quality draft
7	virus--3300007988_____Ga0100402_1000179--fragment_6	lysogenic	low quality draft
7	virus--NC_024787.1--fragment_10	lysogenic	low quality draft
7	virus--NC_020863.1--fragment_21	lysogenic	low quality draft
7	virus--NC_020876.1--fragment_11	lysogenic	low quality draft
7	virus--Clostridia_gi_545013896--fragment_9	lysogenic	low quality draft
7	virus--3300007276_____Ga0070747_1000057--fragment_10	lysogenic	low quality draft
7	virus--NC_024788.1--fragment_2	lysogenic	low quality draft
7	virus--2061766007_____rumenHiSeq_NODE_302087_len_42661_cov_3_276412--fragment_4	lysogenic	low quality draft
7	virus--3300009424_____Ga0100384_1000118--fragment_2	lysogenic	low quality draft
7	virus--3300006846_____Ga0075430_100000009--fragment_3	lysogenic	low quality draft
7	virus--NC_048734.1--fragment_9	lysogenic	low quality draft
7	virus--3300012344_____Ga0116650_1000063--fragment_10	lysogenic	low quality draft
7	virus--3300007111_____Ga0102634_100153--fragment_17	lysogenic	low quality draft
7	virus--NC_031056.1--fragment_20	lysogenic	low quality draft
7	virus--3300008277_____Ga0114260_100021--fragment_6	lysogenic	low quality draft
7	virus--3300007786_____Ga0105676_100040--fragment_3	lysogenic	low quality draft
7	virus--NC_028791.1--fragment_10	lysogenic	low quality draft
7	virus--3300014048_____Ga0121523_100099--fragment_15	lysogenic	low quality draft
7	virus--3300024254_____Ga0247661_1000001--fragment_13	lysogenic	low quality draft
7	virus--3300007234_____Ga0075460_10000038--fragment_9	lysogenic	low quality draft
7	virus--3300009692_____Ga0116171_10000001--fragment_63	lysogenic	low quality draft
7	virus--3300008012_____Ga0075480_10000113--fragment_2	lysogenic	low quality draft
7	virus--NC_055833.1--fragment_2	lysogenic	low quality draft
7	virus--NC_054966.1--fragment_12	lysogenic	low quality draft
7	virus--NC_007291.1--fragment_5	lysogenic	low quality draft
7	virus--3300006810_____Ga0070754_10000378--fragment_4	lysogenic	low quality draft
7	virus--NC_047770.1--fragment_9	lysogenic	low quality draft
7	virus--3300020268_____Ga0211495_1000012--fragment_9	lysogenic	low quality draft
7	virus--Gammaproteobacteria_gi_419983728-1227-43609--fragment_7	lysogenic	low quality draft
7	virus--NC_047733.1--fragment_6	lysogenic	low quality draft
7	virus--3300010403_____Ga0134123_10000048--fragment_5	lysogenic	low quality draft
7	virus--3300005067_____Ga0070767_1094110--fragment_8	lysogenic	low quality draft
7	virus--3300014025_____Ga0119800_100382--fragment_8	lysogenic	low quality draft
7	virus--NC_022343.1--fragment_39	lysogenic	low quality draft
7	virus--Gammaproteobacteria_gi_425174777-1751-49783--fragment_8	lysogenic	low quality draft
7	virus--3300004231_____Ga0066453_1000102--fragment_1	lysogenic	low quality draft
7	virus--3300014050_____Ga0119952_1000096--fragment_11	lysogenic	low quality draft
7	virus--3300007800_____Ga0105779_100044--fragment_8	lysogenic	low quality draft
